"value" "Method" "null_or_alt"
0.12581925534729 "dcor" "alt"
0.0840050822194416 "dcor" "alt"
0.117157576100197 "dcor" "alt"
0.100301751460529 "dcor" "alt"
0.0742574906778979 "dcor" "alt"
0.109094428511042 "dcor" "alt"
0.0918428815535843 "dcor" "alt"
0.0679365145711738 "dcor" "alt"
0.0801987413906398 "dcor" "alt"
0.170579950837182 "dcor" "alt"
0.077796612177522 "dcor" "alt"
0.0800195144905638 "dcor" "alt"
0.0645075569685338 "dcor" "alt"
0.0666936980147956 "dcor" "alt"
0.100389332780966 "dcor" "alt"
0.0850335936533253 "dcor" "alt"
0.0970180847515533 "dcor" "alt"
0.073158263524999 "dcor" "alt"
0.145965786825256 "dcor" "alt"
0.135951330230766 "dcor" "alt"
0.100709121175721 "dcor" "alt"
0.100805575025868 "dcor" "alt"
0.121303384295192 "dcor" "alt"
0.115633152922404 "dcor" "alt"
0.0870331195854338 "dcor" "alt"
0.123036190342052 "dcor" "alt"
0.0728814074436145 "dcor" "alt"
0.0892949558250908 "dcor" "alt"
0.112790423519144 "dcor" "alt"
0.146373654071597 "dcor" "alt"
0.177366115601929 "dcor" "alt"
0.100453221582255 "dcor" "alt"
0.0847896675081374 "dcor" "alt"
0.11820149734905 "dcor" "alt"
0.098431090725786 "dcor" "alt"
0.151928725215119 "dcor" "alt"
0.124025856008952 "dcor" "alt"
0.132920983362733 "dcor" "alt"
0.0851928934209275 "dcor" "alt"
0.096184842422555 "dcor" "alt"
0.16638867057772 "dcor" "alt"
0.115563402795074 "dcor" "alt"
0.109551072321667 "dcor" "alt"
0.120969289836642 "dcor" "alt"
0.0880025336498064 "dcor" "alt"
0.114414032751266 "dcor" "alt"
0.0655830839496772 "dcor" "alt"
0.105186736305257 "dcor" "alt"
0.128302169077644 "dcor" "alt"
0.122261477438894 "dcor" "alt"
0.110841447417771 "dcor" "alt"
0.0979034314980493 "dcor" "alt"
0.0998673996189675 "dcor" "alt"
0.105100660589425 "dcor" "alt"
0.09187360004845 "dcor" "alt"
0.098713604534083 "dcor" "alt"
0.0922891132096751 "dcor" "alt"
0.148600737978855 "dcor" "alt"
0.179828734876276 "dcor" "alt"
0.173855488105005 "dcor" "alt"
0.0758051490706722 "dcor" "alt"
0.112374212425204 "dcor" "alt"
0.135474409414341 "dcor" "alt"
0.0963997273538501 "dcor" "alt"
0.140286311178483 "dcor" "alt"
0.0914165140630235 "dcor" "alt"
0.0706380885989152 "dcor" "alt"
0.0628245813036455 "dcor" "alt"
0.0906770248128383 "dcor" "alt"
0.145240665153697 "dcor" "alt"
0.118165612736534 "dcor" "alt"
0.119468870315457 "dcor" "alt"
0.119717255598118 "dcor" "alt"
0.11565808013415 "dcor" "alt"
0.113504189769858 "dcor" "alt"
0.129428375476648 "dcor" "alt"
0.0724393217043493 "dcor" "alt"
0.10760000040839 "dcor" "alt"
0.0574995001495513 "dcor" "alt"
0.099090332967336 "dcor" "alt"
0.0745437446215623 "dcor" "alt"
0.0919510716623164 "dcor" "alt"
0.124259366205265 "dcor" "alt"
0.0951123556781593 "dcor" "alt"
0.135572051406402 "dcor" "alt"
0.101268716981972 "dcor" "alt"
0.109411834064656 "dcor" "alt"
0.0787968316788698 "dcor" "alt"
0.0746513326444235 "dcor" "alt"
0.0884321377522362 "dcor" "alt"
0.100662622838164 "dcor" "alt"
0.138846917190965 "dcor" "alt"
0.104378850904123 "dcor" "alt"
0.162022112246369 "dcor" "alt"
0.124855193490611 "dcor" "alt"
0.0587052939738945 "dcor" "alt"
0.111770803982253 "dcor" "alt"
0.0782534756417719 "dcor" "alt"
0.151427700342426 "dcor" "alt"
0.101294176579405 "dcor" "alt"
0.157797336372213 "dcor" "alt"
0.121924088260717 "dcor" "alt"
0.0666008432345648 "dcor" "alt"
0.0903834298629195 "dcor" "alt"
0.157012247731057 "dcor" "alt"
0.173258515008649 "dcor" "alt"
0.0668428172271924 "dcor" "alt"
0.0569082625805576 "dcor" "alt"
0.128834357167669 "dcor" "alt"
0.151777790530023 "dcor" "alt"
0.134106558619701 "dcor" "alt"
0.153059562069599 "dcor" "alt"
0.100056914834658 "dcor" "alt"
0.109246838404704 "dcor" "alt"
0.130517475457323 "dcor" "alt"
0.106794628424143 "dcor" "alt"
0.100296880318898 "dcor" "alt"
0.100638213652637 "dcor" "alt"
0.0962571711357115 "dcor" "alt"
0.143775850150012 "dcor" "alt"
0.0909452960448482 "dcor" "alt"
0.0932539898404801 "dcor" "alt"
0.136704787703116 "dcor" "alt"
0.0776673871248185 "dcor" "alt"
0.070188316768445 "dcor" "alt"
0.0679454085015184 "dcor" "alt"
0.0969768238685158 "dcor" "alt"
0.0763219690557931 "dcor" "alt"
0.10878670942178 "dcor" "alt"
0.0880372887808988 "dcor" "alt"
0.104506779877238 "dcor" "alt"
0.120407563703432 "dcor" "alt"
0.122275690565873 "dcor" "alt"
0.163569338502202 "dcor" "alt"
0.126648288510673 "dcor" "alt"
0.0761229458088905 "dcor" "alt"
0.0946591494307222 "dcor" "alt"
0.126472735935617 "dcor" "alt"
0.102409422362497 "dcor" "alt"
0.148948948885418 "dcor" "alt"
0.0801320561255687 "dcor" "alt"
0.166013968390035 "dcor" "alt"
0.125547640216045 "dcor" "alt"
0.0891356333459664 "dcor" "alt"
0.124639007143741 "dcor" "alt"
0.125250437666945 "dcor" "alt"
0.116860408446377 "dcor" "alt"
0.0804096349066228 "dcor" "alt"
0.108947053084546 "dcor" "alt"
0.103989825783835 "dcor" "alt"
0.100804734062634 "dcor" "alt"
0.0668633247009836 "dcor" "alt"
0.088625735730708 "dcor" "alt"
0.13204717553743 "dcor" "alt"
0.130594960164043 "dcor" "alt"
0.103464648639224 "dcor" "alt"
0.136353181080991 "dcor" "alt"
0.121291985990799 "dcor" "alt"
0.0584195652697027 "dcor" "alt"
0.127943843219809 "dcor" "alt"
0.14562568342508 "dcor" "alt"
0.0810228496371992 "dcor" "alt"
0.0958117078854354 "dcor" "alt"
0.155847771619844 "dcor" "alt"
0.0920532137412801 "dcor" "alt"
0.0718939577011531 "dcor" "alt"
0.10553304577342 "dcor" "alt"
0.0782440847465461 "dcor" "alt"
0.12482058098348 "dcor" "alt"
0.0893622046925673 "dcor" "alt"
0.0647716294517274 "dcor" "alt"
0.133885797636458 "dcor" "alt"
0.176298611887249 "dcor" "alt"
0.0549425573122553 "dcor" "alt"
0.0904469542169778 "dcor" "alt"
0.125066889305537 "dcor" "alt"
0.052027869330663 "dcor" "alt"
0.149128445683278 "dcor" "alt"
0.068024561056427 "dcor" "alt"
0.0690534019174572 "dcor" "alt"
0.102158877126187 "dcor" "alt"
0.109775615247403 "dcor" "alt"
0.155808499599876 "dcor" "alt"
0.14895291028705 "dcor" "alt"
0.107210218109418 "dcor" "alt"
0.122115308452321 "dcor" "alt"
0.128230589237234 "dcor" "alt"
0.132011176385642 "dcor" "alt"
0.0937753061885373 "dcor" "alt"
0.0903790965534884 "dcor" "alt"
0.114073907284095 "dcor" "alt"
0.155885642282001 "dcor" "alt"
0.0534269494868886 "dcor" "alt"
0.134734780057976 "dcor" "alt"
0.104959883881027 "dcor" "alt"
0.107932988037082 "dcor" "alt"
0.0779675143318291 "dcor" "alt"
0.1040776042656 "dcor" "alt"
0.114556319533365 "dcor" "alt"
0.0739839605374403 "dcor" "alt"
0.112238516635479 "dcor" "alt"
0.0991718191922233 "dcor" "alt"
0.113091916105881 "dcor" "alt"
0.0925496559758238 "dcor" "alt"
0.0580440172300371 "dcor" "alt"
0.096664156885653 "dcor" "alt"
0.120132506919417 "dcor" "alt"
0.0970213657579308 "dcor" "alt"
0.13903079394534 "dcor" "alt"
0.134302739098038 "dcor" "alt"
0.155529161933464 "dcor" "alt"
0.130564715609019 "dcor" "alt"
0.0988462562061125 "dcor" "alt"
0.0812168890952066 "dcor" "alt"
0.118757260611154 "dcor" "alt"
0.0529527945816939 "dcor" "alt"
0.101033453036343 "dcor" "alt"
0.115478369966643 "dcor" "alt"
0.154988569671899 "dcor" "alt"
0.155995106483957 "dcor" "alt"
0.135324719127143 "dcor" "alt"
0.0939492314796586 "dcor" "alt"
0.116635306069483 "dcor" "alt"
0.0932773476275936 "dcor" "alt"
0.141737250862451 "dcor" "alt"
0.0952247093543782 "dcor" "alt"
0.118771062729647 "dcor" "alt"
0.13477156179081 "dcor" "alt"
0.0856901632987208 "dcor" "alt"
0.098711384305867 "dcor" "alt"
0.069658147268819 "dcor" "alt"
0.137777257114171 "dcor" "alt"
0.0656108455314669 "dcor" "alt"
0.0797167860548018 "dcor" "alt"
0.10799066928999 "dcor" "alt"
0.131325184333124 "dcor" "alt"
0.078494644420378 "dcor" "alt"
0.0944713739444031 "dcor" "alt"
0.115792559587944 "dcor" "alt"
0.0847430731549273 "dcor" "alt"
0.0843929464283399 "dcor" "alt"
0.11317607064285 "dcor" "alt"
0.0932999479076848 "dcor" "alt"
0.0900329565121712 "dcor" "alt"
0.126107055910679 "dcor" "alt"
0.076940550014779 "dcor" "alt"
0.14098488710048 "dcor" "alt"
0.121865541534635 "dcor" "alt"
0.104150177153948 "dcor" "alt"
0.079173559578632 "dcor" "alt"
0.0943790209727707 "dcor" "alt"
0.111715395970853 "dcor" "alt"
0.153655283667316 "dcor" "alt"
0.108432700316334 "dcor" "alt"
0.0924853140574729 "dcor" "alt"
0.073197642464496 "dcor" "alt"
0.0990972878277133 "dcor" "alt"
0.0787987481678748 "dcor" "alt"
0.146818447744374 "dcor" "alt"
0.159962736479691 "dcor" "alt"
0.116413798738473 "dcor" "alt"
0.14199373635991 "dcor" "alt"
0.138894121786483 "dcor" "alt"
0.0965531918368234 "dcor" "alt"
0.0849075308099503 "dcor" "alt"
0.0970177732491703 "dcor" "alt"
0.0838097460674781 "dcor" "alt"
0.0596310596820653 "dcor" "alt"
0.0805703050013436 "dcor" "alt"
0.084683894393373 "dcor" "alt"
0.116849668411355 "dcor" "alt"
0.0912812747619607 "dcor" "alt"
0.0902369334558167 "dcor" "alt"
0.109005222193903 "dcor" "alt"
0.0905765449512395 "dcor" "alt"
0.116679803552482 "dcor" "alt"
0.0788744858991462 "dcor" "alt"
0.103517792136793 "dcor" "alt"
0.0930924340234291 "dcor" "alt"
0.100640156823009 "dcor" "alt"
0.0829521968454757 "dcor" "alt"
0.0903202699300877 "dcor" "alt"
0.140629921404396 "dcor" "alt"
0.106035958736852 "dcor" "alt"
0.0794773301301695 "dcor" "alt"
0.0942539276719243 "dcor" "alt"
0.136189639145194 "dcor" "alt"
0.0635693875595904 "dcor" "alt"
0.090477198767175 "dcor" "alt"
0.0585861084799859 "dcor" "alt"
0.0585088225508097 "dcor" "alt"
0.121215712538688 "dcor" "alt"
0.0849904342099965 "dcor" "alt"
0.0963339723093798 "dcor" "alt"
0.0792442299656625 "dcor" "alt"
0.0868416305919206 "dcor" "alt"
0.0934437602278735 "dcor" "alt"
0.108317652965026 "dcor" "alt"
0.0970072932381604 "dcor" "alt"
0.105089560226542 "dcor" "alt"
0.125634873457153 "dcor" "alt"
0.108025093647198 "dcor" "alt"
0.0686973138057143 "dcor" "alt"
0.101890436158185 "dcor" "alt"
0.125524075497135 "dcor" "alt"
0.147528989469452 "dcor" "alt"
0.0841195911067163 "dcor" "alt"
0.119278685853515 "dcor" "alt"
0.130675143342913 "dcor" "alt"
0.11639114468814 "dcor" "alt"
0.124170315101409 "dcor" "alt"
0.156967849860923 "dcor" "alt"
0.0803257116446078 "dcor" "alt"
0.0894225257490459 "dcor" "alt"
0.0847371354050542 "dcor" "alt"
0.12345363130325 "dcor" "alt"
0.103130998872799 "dcor" "alt"
0.0776582964645264 "dcor" "alt"
0.10185882686838 "dcor" "alt"
0.105221025223053 "dcor" "alt"
0.118999165660148 "dcor" "alt"
0.0981888616826058 "dcor" "alt"
0.0760457645941791 "dcor" "alt"
0.103458835537629 "dcor" "alt"
0.124236985774631 "dcor" "alt"
0.0870991405776629 "dcor" "alt"
0.111342900516656 "dcor" "alt"
0.0835448912752071 "dcor" "alt"
0.0940744328010021 "dcor" "alt"
0.0841494387971995 "dcor" "alt"
0.13949529495032 "dcor" "alt"
0.105457735571351 "dcor" "alt"
0.119653968655596 "dcor" "alt"
0.133153437555821 "dcor" "alt"
0.176007927409581 "dcor" "alt"
0.102962379865103 "dcor" "alt"
0.107891778793673 "dcor" "alt"
0.0980152025206147 "dcor" "alt"
0.0729360802475876 "dcor" "alt"
0.096397535781191 "dcor" "alt"
0.110113228791214 "dcor" "alt"
0.0808122525470911 "dcor" "alt"
0.110457680797683 "dcor" "alt"
0.101940309214376 "dcor" "alt"
0.092237500758742 "dcor" "alt"
0.116922568957145 "dcor" "alt"
0.163049307391349 "dcor" "alt"
0.134210212930365 "dcor" "alt"
0.163765956619079 "dcor" "alt"
0.163840293991196 "dcor" "alt"
0.102743749321075 "dcor" "alt"
0.0761369964724635 "dcor" "alt"
0.112037054060831 "dcor" "alt"
0.0802415965793029 "dcor" "alt"
0.103211329172145 "dcor" "alt"
0.0999151456340337 "dcor" "alt"
0.0693228853604181 "dcor" "alt"
0.109857502211747 "dcor" "alt"
0.135059542334195 "dcor" "alt"
0.156272406002835 "dcor" "alt"
0.0812365866765137 "dcor" "alt"
0.0808642110928209 "dcor" "alt"
0.0849069538958849 "dcor" "alt"
0.103941766412898 "dcor" "alt"
0.152242982702631 "dcor" "alt"
0.132239162502696 "dcor" "alt"
0.102821295858748 "dcor" "alt"
0.11540492127697 "dcor" "alt"
0.0917210483311476 "dcor" "alt"
0.105096533802223 "dcor" "alt"
0.0888515938047857 "dcor" "alt"
0.108841035799896 "dcor" "alt"
0.142307913133042 "dcor" "alt"
0.0620461127520235 "dcor" "alt"
0.167905431701889 "dcor" "alt"
0.100730030558883 "dcor" "alt"
0.149646617939395 "dcor" "alt"
0.10293803111125 "dcor" "alt"
0.08973880481167 "dcor" "alt"
0.0622623342024117 "dcor" "alt"
0.101170232102093 "dcor" "alt"
0.0894604129238018 "dcor" "alt"
0.153459620456913 "dcor" "alt"
0.0981795681106249 "dcor" "alt"
0.098526641615953 "dcor" "alt"
0.106075477390922 "dcor" "alt"
0.0952131348296025 "dcor" "alt"
0.0983568057576305 "dcor" "alt"
0.0821004031953887 "dcor" "alt"
0.129733293592272 "dcor" "alt"
0.114945843795361 "dcor" "alt"
0.138109515040257 "dcor" "alt"
0.0875377756365003 "dcor" "alt"
0.0692620458867625 "dcor" "alt"
0.133187145441927 "dcor" "alt"
0.112440243433358 "dcor" "alt"
0.0740929228295559 "dcor" "alt"
0.060122727179437 "dcor" "alt"
0.0794051250271001 "dcor" "alt"
0.133657961088613 "dcor" "alt"
0.104929123812736 "dcor" "alt"
0.0782155521625949 "dcor" "alt"
0.0911691071885168 "dcor" "alt"
0.13934288248929 "dcor" "alt"
0.0955010030833994 "dcor" "alt"
0.095392414999574 "dcor" "alt"
0.13215198171529 "dcor" "alt"
0.0809013054374857 "dcor" "alt"
0.134747165456734 "dcor" "alt"
0.102596099421641 "dcor" "alt"
0.119147621793047 "dcor" "alt"
0.0786266500877005 "dcor" "alt"
0.102980504343464 "dcor" "alt"
0.119151046021769 "dcor" "alt"
0.0830767952942979 "dcor" "alt"
0.0891945884870315 "dcor" "alt"
0.0967016511117183 "dcor" "alt"
0.0762505142788538 "dcor" "alt"
0.104913831768205 "dcor" "alt"
0.0649983963506568 "dcor" "alt"
0.118121825272926 "dcor" "alt"
0.119205378763313 "dcor" "alt"
0.0927452295998227 "dcor" "alt"
0.0908660406593953 "dcor" "alt"
0.0775552542365519 "dcor" "alt"
0.14048548485768 "dcor" "alt"
0.0648312157644478 "dcor" "alt"
0.110437424012079 "dcor" "alt"
0.139616672654285 "dcor" "alt"
0.138595770503613 "dcor" "alt"
0.128461633941003 "dcor" "alt"
0.0995894869502999 "dcor" "alt"
0.124857102954516 "dcor" "alt"
0.126268440725115 "dcor" "alt"
0.106368109150425 "dcor" "alt"
0.139002176190937 "dcor" "alt"
0.0921962917988074 "dcor" "alt"
0.0456909915120811 "dcor" "alt"
0.0813401651686944 "dcor" "alt"
0.0902060189673123 "dcor" "alt"
0.122391100409058 "dcor" "alt"
0.0627697843394195 "dcor" "alt"
0.0966653757077391 "dcor" "alt"
0.111982562112219 "dcor" "alt"
0.107313170027215 "dcor" "alt"
0.0620458015630276 "dcor" "alt"
0.0952796901822923 "dcor" "alt"
0.130486712035707 "dcor" "alt"
0.189940286778376 "dcor" "alt"
0.0797015972562237 "dcor" "alt"
0.0880596010561392 "dcor" "alt"
0.0562007822995641 "dcor" "alt"
0.103802695783982 "dcor" "alt"
0.163480808101076 "dcor" "alt"
0.11633826858361 "dcor" "alt"
0.0888926346821978 "dcor" "alt"
0.0988489396077819 "dcor" "alt"
0.154465107369232 "dcor" "alt"
0.142374667864892 "dcor" "alt"
0.103104155493247 "dcor" "alt"
0.100412128690543 "dcor" "alt"
0.0721447008326756 "dcor" "alt"
0.106354041564615 "dcor" "alt"
0.110746533154972 "dcor" "alt"
0.0895273575989858 "dcor" "alt"
0.0608453730868556 "dcor" "alt"
0.0953989438592046 "dcor" "alt"
0.116133773882001 "dcor" "alt"
0.0844560286376 "dcor" "alt"
0.135040522283246 "dcor" "alt"
0.121054457468354 "dcor" "alt"
0.120315222733716 "dcor" "alt"
0.116855718269198 "dcor" "alt"
0.159875889627521 "dcor" "alt"
0.125773244722921 "dcor" "alt"
0.129395027394035 "dcor" "alt"
0.0885359431986165 "dcor" "alt"
0.129390817802076 "dcor" "alt"
0.0739789508917419 "dcor" "alt"
0.103710120838384 "dcor" "alt"
0.0488505444362968 "dcor" "alt"
0.116369515693303 "dcor" "alt"
0.123345979016917 "dcor" "alt"
0.187629906190088 "dcor" "alt"
0.139016939397185 "dcor" "alt"
0.0768517813124655 "dcor" "alt"
0.154173922552828 "dcor" "alt"
0.0998064488202662 "dcor" "alt"
0.103320296910056 "dcor" "alt"
0.13964242206927 "dcor" "alt"
0.0898714240372677 "dcor" "alt"
0.143358948284686 "dcor" "alt"
0.113568954135848 "dcor" "alt"
0.122997196018946 "dcor" "alt"
0.0994526907201966 "dcor" "alt"
0.103360237575582 "dcor" "alt"
0.090447770595742 "dcor" "alt"
0.153948116784017 "dcor" "alt"
0.0707144643059301 "dcor" "alt"
0.102086093005869 "dcor" "alt"
0.0521128569213456 "dcor" "alt"
0.0941555214196273 "dcor" "alt"
0.103689175782205 "dcor" "alt"
0.124220149968489 "dcor" "alt"
0.0665399143263791 "dcor" "alt"
0.130453778552121 "dcor" "alt"
0.127261980136961 "dcor" "alt"
0.118465695057333 "dcor" "alt"
0.101771402085169 "dcor" "alt"
0.11864561052061 "dcor" "alt"
0.123795154864546 "dcor" "alt"
0.136706165380023 "dcor" "alt"
0.113097800923021 "dcor" "alt"
0.0926661895080978 "dcor" "alt"
0.0976183663376769 "dcor" "alt"
0.129599541526198 "dcor" "alt"
0.109544228858811 "dcor" "alt"
0.0711121562986977 "dcor" "alt"
0.0808944900793585 "dcor" "alt"
0.116791743709882 "dcor" "alt"
0.0877959189621002 "dcor" "alt"
0.0825083889833173 "dcor" "alt"
0.0705303073744399 "dcor" "alt"
0.159525365151067 "dcor" "alt"
0.0527329061625039 "dcor" "alt"
0.125858741809661 "dcor" "alt"
0.127048298811246 "dcor" "alt"
0.124195710506328 "dcor" "alt"
0.0854876212144644 "dcor" "alt"
0.170464910431874 "dcor" "alt"
0.0870663954280653 "dcor" "alt"
0.132429781011104 "dcor" "alt"
0.157741373473466 "dcor" "alt"
0.12215171577001 "dcor" "alt"
0.117910382753695 "dcor" "alt"
0.162462974241299 "dcor" "alt"
0.123692002644801 "dcor" "alt"
0.117933593828876 "dcor" "alt"
0.0646568378569602 "dcor" "alt"
0.0546418165801432 "dcor" "alt"
0.0959992386562715 "dcor" "alt"
0.104816322576009 "dcor" "alt"
0.110023192893221 "dcor" "alt"
0.104117123583957 "dcor" "alt"
0.108143229491028 "dcor" "alt"
0.163426756613706 "dcor" "alt"
0.115729619419919 "dcor" "alt"
0.107740151868929 "dcor" "alt"
0.065607878100427 "dcor" "alt"
0.109765153314793 "dcor" "alt"
0.148415390915362 "dcor" "alt"
0.130686912027339 "dcor" "alt"
0.0993132856845471 "dcor" "alt"
0.0763473409360296 "dcor" "alt"
0.126443029836444 "dcor" "alt"
0.134389906030993 "dcor" "alt"
0.130951313504734 "dcor" "alt"
0.108877776193768 "dcor" "alt"
0.123316395543475 "dcor" "alt"
0.0854162030349335 "dcor" "alt"
0.101772366674665 "dcor" "alt"
0.133068083556326 "dcor" "alt"
0.160690210892332 "dcor" "alt"
0.0498923403752144 "dcor" "alt"
0.0991437518053009 "dcor" "alt"
0.131037915048437 "dcor" "alt"
0.0893446345828022 "dcor" "alt"
0.105264066600977 "dcor" "alt"
0.0766612814955933 "dcor" "alt"
0.0921502516780944 "dcor" "alt"
0.106367274481674 "dcor" "alt"
0.141890327508642 "dcor" "alt"
0.119837771664556 "dcor" "alt"
0.0776169294550747 "dcor" "alt"
0.125440614647374 "dcor" "alt"
0.0966127195323306 "dcor" "alt"
0.0875750238153196 "dcor" "alt"
0.0835240369130219 "dcor" "alt"
0.0736704054598456 "dcor" "alt"
0.105258431610923 "dcor" "alt"
0.102672085861117 "dcor" "alt"
0.0646206373655732 "dcor" "alt"
0.105521220577981 "dcor" "alt"
0.0771607725468405 "dcor" "alt"
0.0962951836042357 "dcor" "alt"
0.116934727607481 "dcor" "alt"
0.118421462346779 "dcor" "alt"
0.0940828927284175 "dcor" "alt"
0.105826892930397 "dcor" "alt"
0.120900964426721 "dcor" "alt"
0.132842764548503 "dcor" "alt"
0.13646303836621 "dcor" "alt"
0.175099342430012 "dcor" "alt"
0.0776023282346223 "dcor" "alt"
0.166226530873314 "dcor" "alt"
0.150949598515766 "dcor" "alt"
0.0894483701121655 "dcor" "alt"
0.113081182227505 "dcor" "alt"
0.105208056450385 "dcor" "alt"
0.111741879302386 "dcor" "alt"
0.089035216294084 "dcor" "alt"
0.106561730834937 "dcor" "alt"
0.129363753769751 "dcor" "alt"
0.128075101999485 "dcor" "alt"
0.0780076850312809 "dcor" "alt"
0.0939911746753612 "dcor" "alt"
0.0857381169514251 "dcor" "alt"
0.129542598224295 "dcor" "alt"
0.0877286392071556 "dcor" "alt"
0.11062570063312 "dcor" "alt"
0.0643519816744228 "dcor" "alt"
0.105943511223138 "dcor" "alt"
0.107138725436696 "dcor" "alt"
0.0939591193178339 "dcor" "alt"
0.106546319402006 "dcor" "alt"
0.147752797986324 "dcor" "alt"
0.0968269475215714 "dcor" "alt"
0.0933883160675429 "dcor" "alt"
0.060463915737515 "dcor" "alt"
0.0832694654502218 "dcor" "alt"
0.122042775243355 "dcor" "alt"
0.0968262299363376 "dcor" "alt"
0.0884323120590843 "dcor" "alt"
0.0993212368050292 "dcor" "alt"
0.150796156129631 "dcor" "alt"
0.0647056925201865 "dcor" "alt"
0.11067004575279 "dcor" "alt"
0.103963730594302 "dcor" "alt"
0.116909275755858 "dcor" "alt"
0.0752862502175665 "dcor" "alt"
0.0735608386307932 "dcor" "alt"
0.128506131226917 "dcor" "alt"
0.064300590295655 "dcor" "alt"
0.0644825634757561 "dcor" "alt"
0.0749728512751558 "dcor" "alt"
0.109860717791818 "dcor" "alt"
0.0772658668792318 "dcor" "alt"
0.0713900211753513 "dcor" "alt"
0.148549941911517 "dcor" "alt"
0.0705945937155438 "dcor" "alt"
0.0923439561050496 "dcor" "alt"
0.113850139273283 "dcor" "alt"
0.101588593509756 "dcor" "alt"
0.0921003274378687 "dcor" "alt"
0.0826651242388247 "dcor" "alt"
0.0866906781147169 "dcor" "alt"
0.125078410147756 "dcor" "alt"
0.141226006350285 "dcor" "alt"
0.0833024000998577 "dcor" "alt"
0.119943642079948 "dcor" "alt"
0.114128868133518 "dcor" "alt"
0.0967522902876964 "dcor" "alt"
0.119705688899595 "dcor" "alt"
0.0601377943382473 "dcor" "alt"
0.121267012472439 "dcor" "alt"
0.0871177268304463 "dcor" "alt"
0.133816876622193 "dcor" "alt"
0.146913746980889 "dcor" "alt"
0.0956468357466101 "dcor" "alt"
0.142192661502038 "dcor" "alt"
0.0703662702252611 "dcor" "alt"
0.0869472099751052 "dcor" "alt"
0.0646041683229397 "dcor" "alt"
0.0599760052763373 "dcor" "alt"
0.0681009687085702 "dcor" "alt"
0.0815751404719392 "dcor" "alt"
0.0893672314983049 "dcor" "alt"
0.14927699788144 "dcor" "alt"
0.0880095053104371 "dcor" "alt"
0.116276425948043 "dcor" "alt"
0.0706333617791933 "dcor" "alt"
0.0661590572453986 "dcor" "alt"
0.0528983788370868 "dcor" "alt"
0.103205761971283 "dcor" "alt"
0.101760703378071 "dcor" "alt"
0.0940889380922394 "dcor" "alt"
0.107660380203972 "dcor" "alt"
0.072689640569412 "dcor" "alt"
0.118031903625066 "dcor" "alt"
0.11554007395249 "dcor" "alt"
0.133586315969305 "dcor" "alt"
0.114179986330694 "dcor" "alt"
0.126380683360721 "dcor" "alt"
0.0548965889341408 "dcor" "alt"
0.101340757011364 "dcor" "alt"
0.0533710890899516 "dcor" "alt"
0.113933205094857 "dcor" "alt"
0.0510055587808413 "dcor" "alt"
0.094655432698226 "dcor" "alt"
0.145217471850328 "dcor" "alt"
0.0744088003922701 "dcor" "alt"
0.057831803031229 "dcor" "alt"
0.0630248330145476 "dcor" "alt"
0.148237860469319 "dcor" "alt"
0.0761986999355743 "dcor" "alt"
0.0896691965883474 "dcor" "alt"
0.0984235205835814 "dcor" "alt"
0.063044097878557 "dcor" "alt"
0.0583550490332926 "dcor" "alt"
0.127718952831932 "dcor" "alt"
0.140714851107118 "dcor" "alt"
0.109179212079425 "dcor" "alt"
0.0725994149963673 "dcor" "alt"
0.0902953523289681 "dcor" "alt"
0.140315193992987 "MIC" "alt"
0.136239437181481 "MIC" "alt"
0.132951449866597 "MIC" "alt"
0.163316773486814 "MIC" "alt"
0.161145632914969 "MIC" "alt"
0.12813681160481 "MIC" "alt"
0.145963192863546 "MIC" "alt"
0.149149522493942 "MIC" "alt"
0.149480006203067 "MIC" "alt"
0.156683853146852 "MIC" "alt"
0.135716313298723 "MIC" "alt"
0.13097377341578 "MIC" "alt"
0.166016697731712 "MIC" "alt"
0.15022272268306 "MIC" "alt"
0.142908512060895 "MIC" "alt"
0.150429184071348 "MIC" "alt"
0.13439222545855 "MIC" "alt"
0.158572513077777 "MIC" "alt"
0.141340924086957 "MIC" "alt"
0.140033570758985 "MIC" "alt"
0.150021109991763 "MIC" "alt"
0.141594966949234 "MIC" "alt"
0.150154799801284 "MIC" "alt"
0.163392611425347 "MIC" "alt"
0.149417063230869 "MIC" "alt"
0.152835753478977 "MIC" "alt"
0.151942717577206 "MIC" "alt"
0.144719447956322 "MIC" "alt"
0.159581820425757 "MIC" "alt"
0.136663980381015 "MIC" "alt"
0.13454156357063 "MIC" "alt"
0.157871275666339 "MIC" "alt"
0.142504288704604 "MIC" "alt"
0.145306407729011 "MIC" "alt"
0.156446740716453 "MIC" "alt"
0.13871116205628 "MIC" "alt"
0.15994682814357 "MIC" "alt"
0.154464836451625 "MIC" "alt"
0.152680309105946 "MIC" "alt"
0.155956705380804 "MIC" "alt"
0.162026678580198 "MIC" "alt"
0.148344294043546 "MIC" "alt"
0.151830769026952 "MIC" "alt"
0.147125427346759 "MIC" "alt"
0.157398337920426 "MIC" "alt"
0.150732550035719 "MIC" "alt"
0.155843881879695 "MIC" "alt"
0.149867785954248 "MIC" "alt"
0.152306514517936 "MIC" "alt"
0.148924105814427 "MIC" "alt"
0.146345302883257 "MIC" "alt"
0.159372627399622 "MIC" "alt"
0.135582958149367 "MIC" "alt"
0.151173375196528 "MIC" "alt"
0.146474623968005 "MIC" "alt"
0.139616342877614 "MIC" "alt"
0.139441938629218 "MIC" "alt"
